# NIST Special Publication - Pass
# Auto-generated by classify_fixtures.rb

NIST SP 800-188 3pd
NIST SP 1800-34
NIST SP 800-215 ipd
NIST SP 800-215
!NBS SP 304a!NBS SP 304A
!NBS SP 305supp10!NBS SP 305sup10
!NBS SP 305supp11!NBS SP 305sup11
!NBS SP 305supp12!NBS SP 305sup12
!NBS SP 305supp13!NBS SP 305sup13
!NBS SP 305supp14!NBS SP 305sup14
!NBS SP 305supp15!NBS SP 305sup15
!NBS SP 305supp16!NBS SP 305sup16
!NBS SP 305supp17!NBS SP 305sup17
!NBS SP 305supp18!NBS SP 305sup18
!NBS SP 305supp19!NBS SP 305sup19
!NBS SP 384r!NBS SP 384r1
!NBS SP 389r!NBS SP 389r1
!NBS SP 428P1!NBS SP 428pt1
!NBS SP 428P2!NBS SP 428pt2
!NBS SP 428P3!NBS SP 428pt3
!NBS SP 535v1p1!NBS SP 535 v1pt1
!NBS SP 535v1p2!NBS SP 535 v1pt2
!NBS SP 647p1!NBS SP 647pt1
!NBS SP 647p2!NBS SP 647pt2
!NBS SP 676p1!NBS SP 676pt1
!NBS SP 676p2!NBS SP 676pt2
NIST SP 1800-1
NIST SP 1800-18
NIST SP 1800-22
NIST SP 1800-3
NIST SP 1800-9
!NIST SP 250-5a!NIST SP 250-5A
!NIST SP 305supp20!NIST SP 305sup20
!NIST SP 305supp21!NIST SP 305sup21
!NIST SP 305supp22!NIST SP 305sup22
!NIST SP 305supp23!NIST SP 305sup23
!NIST SP 305supp24!NIST SP 305sup24
!NIST SP 305supp25!NIST SP 305sup25
!NIST SP 305supp26!NIST SP 305sup26
NIST SP 500-109
NIST SP 500-120
NIST SP 500-133
NIST SP 500-134
NIST SP 500-137
NIST SP 500-153
NIST SP 500-156
NIST SP 500-158
NIST SP 500-19
NIST SP 500-20
!NIST SP 500-202p1!NIST SP 500-202pt1
!NIST SP 500-202p2!NIST SP 500-202pt2
!NIST SP 500-206p1!NIST SP 500-206pt1
!NIST SP 500-206p2!NIST SP 500-206pt2
NIST SP 500-21v1
NIST SP 500-21v2
NIST SP 500-24
NIST SP 500-25
NIST SP 500-27
NIST SP 500-299
NIST SP 500-30
NIST SP 500-42
NIST SP 500-54
NIST SP 500-57
NIST SP 500-61
NIST SP 500-85
NIST SP 500-9
NIST SP 800-101 Rev. 1
NIST SP 800-103
NIST SP 800-107 Rev. 1
NIST SP 800-108 Rev. 1
NIST SP 800-110
NIST SP 800-114 Rev. 1
NIST SP 800-116 Rev. 1
NIST SP 800-117 Rev. 1
NIST SP 800-118
NIST SP 800-12 Rev. 1
NIST SP 800-121 Rev. 1
NIST SP 800-121 Rev. 2
NIST SP 800-124 Rev. 1
NIST SP 800-124 Rev. 2
NIST SP 800-125A Rev. 1
NIST SP 800-126 Rev. 1
NIST SP 800-126 Rev. 2
NIST SP 800-126 Rev. 3
NIST SP 800-131
!NIST SP 800-131a!NIST SP 800-131A
NIST SP 800-131A
NIST SP 800-131A Rev. 1
NIST SP 800-131A Rev. 2
NIST SP 800-131B
NIST SP 800-131C
NIST SP 800-133 Rev. 1
NIST SP 800-133 Rev. 2
NIST SP 800-135 Rev. 1
NIST SP 800-140B Rev. 1
NIST SP 800-140C Rev. 1
NIST SP 800-140C Rev. 2
NIST SP 800-140D Rev. 1
NIST SP 800-140D Rev. 2
NIST SP 800-140F Rev. 1
NIST SP 800-154
NIST SP 800-155
NIST SP 800-157 Rev. 1
NIST SP 800-16 Rev. 1
NIST SP 800-160v1 Rev. 1
NIST SP 800-160v2 Rev. 1
NIST SP 800-161 Rev. 1
NIST SP 800-163 Rev. 1
NIST SP 800-164
NIST SP 800-171 Rev. 1
NIST SP 800-171 Rev. 2
NIST SP 800-171 Rev. 3
NIST SP 800-171B
NIST SP 800-174
NIST SP 800-175B Rev. 1
NIST SP 800-177 Rev. 1
NIST SP 800-179 Rev. 1
NIST SP 800-18 Rev. 1
NIST SP 800-180
NIST SP 800-181 Rev. 1
NIST SP 800-186
NIST SP 800-188
NIST SP 800-191
NIST SP 800-201
NIST SP 800-203
!NIST SP 800-204a!NIST SP 800-204A
NIST SP 800-204A
NIST SP 800-204D
NIST SP 800-207A
NIST SP 800-212
NIST SP 800-216
NIST SP 800-217
NIST SP 800-219 Rev. 1
NIST SP 800-22 Rev. 1
NIST SP 800-221
NIST SP 800-221A
NIST SP 800-222
NIST SP 800-223
NIST SP 800-224
NIST SP 800-225
NIST SP 800-226
NIST SP 800-227
!NIST SP 800-22r1a!NIST SP 800-22r1A
NIST SP 800-26 Rev. 1
!NIST SP 800-27 Revision (r)!NIST SP 800-27
!NIST SP 800-28 Version 2!NIST SP 800-28ver2
NIST SP 800-30 Rev. 1
NIST SP 800-34 Rev. 1
NIST SP 800-37 Rev. 1
NIST SP 800-37 Rev. 2
!NIST SP 800-38a!NIST SP 800-38A
NIST SP 800-38A
!NIST SP 800-38b!NIST SP 800-38B
NIST SP 800-38B
!NIST SP 800-38c!NIST SP 800-38C
NIST SP 800-38C
!NIST SP 800-38d!NIST SP 800-38D
NIST SP 800-38D
!NIST SP 800-38e!NIST SP 800-38E
NIST SP 800-38E
NIST SP 800-38G Rev. 1
NIST SP 800-40 Rev. 3
NIST SP 800-40 Rev. 4
!NIST SP 800-40 Version 2!NIST SP 800-40ver2
NIST SP 800-41 Rev. 1
!NIST SP 800-44 Version 2!NIST SP 800-44ver2
!NIST SP 800-45 Version 2!NIST SP 800-45ver2
NIST SP 800-46 Rev. 1
NIST SP 800-46 Rev. 2
NIST SP 800-47 Rev. 1
NIST SP 800-48 Rev. 1
NIST SP 800-50 Rev. 1
NIST SP 800-51 Rev. 1
NIST SP 800-52 Rev. 1
NIST SP 800-52 Rev. 2
NIST SP 800-53 Rev. 1
NIST SP 800-53 Rev. 2
NIST SP 800-53 Rev. 3
NIST SP 800-53 Rev. 4
NIST SP 800-53 Rev. 5
!NIST SP 800-53a!NIST SP 800-53A
NIST SP 800-53A
NIST SP 800-53A Rev. 1
NIST SP 800-53A Rev. 4
NIST SP 800-53A Rev. 5
NIST SP 800-55 Rev. 1
!NIST SP 800-56a!NIST SP 800-56A
NIST SP 800-56A
NIST SP 800-56A Rev. 1
NIST SP 800-56A Rev. 2
NIST SP 800-56A Rev. 3
!NIST SP 800-56b!NIST SP 800-56B
NIST SP 800-56B
NIST SP 800-56B Rev. 1
NIST SP 800-56B Rev. 2
!NIST SP 800-56c!NIST SP 800-56C
NIST SP 800-56C
NIST SP 800-56C Rev. 1
NIST SP 800-56C Rev. 2
!NIST SP 800-57p1!NIST SP 800-57pt1
!NIST SP 800-57p1r2006!NIST SP 800-57pt1r1
!NIST SP 800-57p1r2007!NIST SP 800-57pt1r2
!NIST SP 800-57p1r3!NIST SP 800-57pt1r3
!NIST SP 800-57p2!NIST SP 800-57pt2
!NIST SP 800-57p3!NIST SP 800-57pt3
NIST SP 800-57pt1 Rev. 1
NIST SP 800-57pt1 Rev. 2
NIST SP 800-57pt1 Rev. 3
NIST SP 800-57pt1 Rev. 4
NIST SP 800-57pt1 Rev. 5
NIST SP 800-57pt2 Rev. 1
NIST SP 800-57pt3 Rev. 1
NIST SP 800-60v1
NIST SP 800-60v1 Rev. 1
NIST SP 800-60v2
NIST SP 800-60v2 Rev. 1
NIST SP 800-61 Rev. 1
NIST SP 800-61 Rev. 2
NIST SP 800-61 Rev. 3
NIST SP 800-63
NIST SP 800-63-4
!NIST SP 800-63a!NIST SP 800-63A
NIST SP 800-63A
NIST SP 800-63A-4
!NIST SP 800-63b!NIST SP 800-63B
NIST SP 800-63B
NIST SP 800-63B-4
!NIST SP 800-63c!NIST SP 800-63C
NIST SP 800-63C
NIST SP 800-63C-4
NIST SP 800-63D
NIST SP 800-64 Rev. 1
NIST SP 800-64 Rev. 2
NIST SP 800-65 Rev. 1
NIST SP 800-66 Rev. 1
NIST SP 800-66 Rev. 2
NIST SP 800-67
NIST SP 800-67 Rev. 1
NIST SP 800-67 Rev. 2
NIST SP 800-68 Rev. 1
NIST SP 800-70 Rev. 1
NIST SP 800-70 Rev. 2
NIST SP 800-70 Rev. 3
NIST SP 800-70 Rev. 4
NIST SP 800-71
NIST SP 800-73-5
NIST SP 800-77 Rev. 1
NIST SP 800-78-5
NIST SP 800-80
NIST SP 800-81 Rev. 1
NIST SP 800-82 Rev. 1
NIST SP 800-82 Rev. 2
NIST SP 800-82 Rev. 3
NIST SP 800-83 Rev. 1
!NIST SP 800-85a!NIST SP 800-85A
NIST SP 800-85A
NIST SP 800-85A-1
NIST SP 800-85A-2
!NIST SP 800-85b!NIST SP 800-85B
NIST SP 800-85B
NIST SP 800-85B-1
NIST SP 800-85B-4
NIST SP 800-87
NIST SP 800-87 Rev. 1
NIST SP 800-87 Rev. 2
NIST SP 800-88 Rev. 1
NIST SP 800-90 Rev. 1
!NIST SP 800-90a!NIST SP 800-90A
NIST SP 800-90A
NIST SP 800-90A Rev. 1
NIST SP 800-90C
!NIST SP 800-90r!NIST SP 800-90r1
NIST SP 800-92 Rev. 1
NIST SP 800-94 Rev. 1
!NIST.SP.1011-I-2.0!NIST.SP.1011v1ver2.0!
!NIST.SP.1011-II-1.0!NIST.SP.1011v2ver1.0!
NIST.SP.1900-206-upd1
NIST.SP.260-227-upd1
NIST.SP.260-238-upd1
!NIST.SP.500-281-v1.0!NIST.SP.500-281ver1.0
!NIST.SP.500-300-upd!NIST.SP.500-300-upd1
NIST.SP.800-108r1-upd1
!NIST.SP.800-38e!NIST.SP.800-38E
!NIST.SP.955.Suppl!NIST.SP.955-S.uppl
!NIST.SP.984.4!NIST.SP.984-4
